HostName,RAJ2000,DEJ2000,amaj,bmin,PA,Dist,T-Type,2SXPSNAME,Favg2SXPS,Fpeak2SXPS,2SXPSSep,4XMMName,Fpeak4XMM,4XMMSep,CSC2Name,FpeakCSC2,CSC2Sep,RABdeg,DEBdeg,SepS-X,SepX-C,SepS-C
NGC1427,55.5808605,-35.3927299,2.1526330524585537,1.4320889849532898,77.83999633789062,19.95262,-4.0,,,,,,,,2CXO J034218.6-352240,2.56872639456e-14,54.48726141206086,55.5778982937399,-35.3777884636772,,,
ESO156-008,55.7523165,-53.6377667,0.41684059230981724,0.3827983034556282,,240.99052,-2.5,,,,,,,,2CXO J034301.3-533807,4.18809468774e-15,10.818782456901964,55.7556051025197,-53.6354798882657,,,
PGC013653,55.752162,-53.6383302,1.061622231000108,0.4507855688029782,95.5,253.62964,-4.2,,,,,,,,2CXO J034305.8-533835,8.32091131408e-15,50.15627716759652,55.7741918047132,-53.6431817869488,,,
NGC1448,56.132688,-44.6445564,3.9807967520865937,0.7567806242181041,41.68,17.21869,6.0,2SXPS J034428.6-443946,2.131e-14,1.3956e-13,74.59864410994876,,,,,,,56.1193,-44.66296,,,
NGC1448,56.132688,-44.6445564,3.9807967520865937,0.7567806242181041,41.68,17.21869,6.0,2SXPS J034429.4-443838,7.202e-14,1.1599e-13,25.377259283520143,,,,,,,56.12281,-44.64401,,,
NGC1439,56.208309,-21.9207205,1.479006233275776,1.412439987457854,,25.70395,-4.8,,,,,,,,2CXO J034445.8-215434,1.65709485845e-14,70.07005948636653,56.1912014381521,-21.9094535425589,,,
PGC394821,56.37918,-57.0243874,0.2409738988125636,0.19587093855389162,70.36000061035156,257.03958,,,,,,,,,2CXO J034532.3-570120,7.07179344658e-15,13.458955346755454,56.3849822865012,-57.0223866218806,,,
PGC128758,56.4450195,-57.0657827,0.3664122665694522,0.2529123310015572,74.0999984741211,257.03958,0.0,,,,,,,,2CXO J034548.2-570353,9.14098835043e-15,12.398596324978548,56.4511751161965,-57.0649695966993,,,
IC0342,56.7021255,68.0960926,9.8848482005593,9.39658408401634,,3.38844,6.0,2SXPS J034555.7+680457,5.616e-12,1.1611e-11,299.32663506794165,,,,,,,56.48228,68.08256,,,
IC0342,56.7021255,68.0960926,9.88484820055932,9.39658408401636,,3.38844,6.0,2SXPS J034615.8+681114,5.702e-12,1.1991e-11,375.75469246379794,4XMM J034615.8+681113,1.24797e-11,374.6925654471923,2CXO J034615.7+681112,1.5174337724e-12,374.62881228892815,56.5656674082348,68.186911317252,1.2618393405869566,0.7649478171117114,
IC0342,56.7021255,68.0960926,9.8848482005593,9.39658408401634,,3.38844,6.0,2SXPS J034657.7+680620,4.381e-13,1.2694e-12,62.24358009494214,,,,,,,56.74045,68.10582,,,
UGC02855,57.086388,70.1328806,1.7699867054171734,0.7344631388219335,110.34,14.38799,5.0,2SXPS J034811.8+700739,4.307e-13,1.1706e-12,48.93860678975999,,,,,,,57.04957,70.12757,,,
UGC02855,57.086388,70.1328806,1.7699867054171734,0.7344631388219335,110.34,14.38799,5.0,2SXPS J034832.1+700722,4.987e-14,1.1625e-13,68.79554783010978,,,,,,,57.13413,70.12279,,,
UGC02866,57.5619585,70.0946944,0.5259809369116114,0.4265500570087947,73.5,21.84741,5.0,2SXPS J035008.9+700528,5.244e-14,1.7766e-13,32.92541354005636,,,,,,,57.53716,70.09118,,,
NGC1511,59.909874,-67.6365789,1.849140898901334,0.7210576757624341,123.05999755859375,15.27566,2.0,,,,,,,,2CXO J035934.7-673756,2.01730262196e-13,25.548632251849636,59.8948740994192,-67.6323613610399,,,
NGC1511,59.909874,-67.6365789,1.8491408989013314,0.7210576757624345,123.05999755859375,15.27566,2.0,,,,,4XMM J035936.9-673736,2.87452e-13,36.309750005113045,,,,59.90383758492,-67.62675795071,,,
NGC1511,59.909874,-67.6365789,1.8491408989013314,0.7210576757624345,123.05999755859375,15.27566,2.0,,,,,4XMM J035941.9-673820,9.90997e-14,21.997777796872526,,,,59.924675286741,-67.638950918574,,,
UGC02916,60.640959,71.7059167,0.66217076759733,0.60390691755339,,68.83352,2.0,,,,,,,,2CXO J040234.7+714234,8.98379212514e-15,13.874444659731573,60.6446373294052,71.7095937304574,,,
UGC02916,60.640959,71.7059167,0.66217076759733,0.60390691755339,,68.83352,2.0,,,,,,,,2CXO J040236.2+714148,5.84019877352e-15,34.68208202408793,60.6511382996704,71.6968283617991,,,
UGC02916,60.640959,71.7059167,0.66217076759733,0.60390691755339,,68.83352,2.0,,,,,4XMM J040238.4+714242,1.69258e-14,30.445133064271594,2CXO J040238.4+714241,1.48648579051e-14,29.95336691856116,60.6604091564962,71.7115704785778,,0.7271104025356405,
NGC1521,62.0788755,-21.0519167,1.636703474394192,1.018521038852862,9.460000038146973,69.5024,-4.2,,,,,,,,2CXO J040815.7-210253,2.74768498411e-15,46.5542055370779,62.0655957582225,-21.0482248761837,,,
NGC1521,62.0788755,-21.0519167,1.636703474394192,1.018521038852862,9.460000038146973,69.5024,-4.2,,,,,,,,2CXO J040816.6-210426,2.08988476222e-15,85.9903277384965,62.0694364581766,-21.0741194727127,,,
NGC1521,62.0788755,-21.0519167,1.636703474394192,1.018521038852862,9.460000038146973,69.5024,-4.2,,,,,,,,2CXO J040817.8-210408,1.79449955091e-15,63.60949269908924,62.0743235566876,-21.06906778738,,,
NGC1532,63.018042,-32.8741944,5.635987280877553,1.5702543469381087,34.22,19.95262,3.2,2SXPS J041215.6-324951,2.812e-14,6.3807e-14,211.5452994295027,,,,,,,63.06539,-32.83094,,,
NGC1549,63.9380925,-55.5923174,2.558409177701538,2.1825791612008323,146.22000122070312,17.37801,-4.3,,,,,,,,2CXO J041546.4-553601,6.06325178813e-14,31.49537059157468,63.9434620048684,-55.6005232291053,,,
NGC1549,63.9380925,-55.5923174,2.5584091777015394,2.18257916120083,146.22000122070312,17.37801,-4.3,,,,,4XMM J041553.8-553721,2.95174e-14,131.75449983015662,,,,63.9744202694716,-55.6226220933532,,,
NGC1553,64.043676,-55.780018,3.1258634638784297,2.147682133824437,150.39999389648438,15.63147,-2.3,,,,,4XMM J041602.6-554656,3.92647e-14,66.23654831539608,,,,64.011225675341,-55.7823660671448,,,
NGC1559,64.399083,-62.7836667,2.0939678255895924,1.1014632315267283,62.869998931884766,12.13389,5.9,2SXPS J041728.0-624817,3.185e-13,6.3864e-13,93.05371125387633,4XMM J041728.1-624817,1.69137e-13,92.73195105623255,,,,64.367092515559,-62.804870723972,0.4699685747723151,,
NGC1559,64.399083,-62.7836667,2.0939678255895924,1.1014632315267283,62.869998931884766,12.13389,5.9,2SXPS J041731.1-624722,3.982e-13,8.1342e-13,38.58886499241514,4XMM J041730.7-624722,3.01583e-13,40.559418767970556,,,,64.378074813542,-62.789551979939,2.563245364189904,,
NGC1559,64.399083,-62.7836667,2.0939678255895924,1.1014632315267283,62.869998931884766,12.13389,5.9,2SXPS J041731.3-624643,1.977e-13,4.4878e-13,35.09579565798471,4XMM J041731.6-624647,8.19863e-14,31.642758649079546,,,,64.381841980803,-62.779784254203,4.121672924350036,,
NGC1559,64.399083,-62.7836667,2.0939678255895924,1.1014632315267283,62.87,12.13389,5.9,2SXPS J041739.2-624627,1.417e-13,3.7252e-13,41.12731737213202,,,,,,,64.41372,-62.77441,,,
NGC1559,64.399083,-62.7836667,2.0939678255895924,1.1014632315267283,62.87,12.13389,5.9,2SXPS J041741.9-624649,3.722e-13,1.4703e-12,43.9755935045125,,,,,,,64.42483,-62.78042,,,
NGC1566,65.001642,-54.9378097,3.6138490180108516,2.4488940968422312,44.19,6.60694,4.0,2SXPS J041955.8-545636,7.065e-14,4.769e-13,43.61928458210521,,,,,,,64.98291,-54.94338,,,
NGC1566,65.001642,-54.9378097,3.6138490180108516,2.4488940968422312,44.19,6.60694,4.0,2SXPS J041956.5-545527,1.238e-13,2.694e-13,59.11153957828564,,,,,,,64.9855,-54.92426,,,
PGC980563,66.506667,-10.2480833,0.3507276492099856,0.20987949199550376,40.09,143.15285,2.0,2SXPS J042602.0-101431,8.938e-14,8.9377e-14,22.894827896841058,,,,,,,66.50868,-10.24204,,,
PGC015260,67.343166,-53.7667778,0.2013585171627294,0.1412439987457854,147.0,174.58221,-4.1,,,,,,,,2CXO J042922.0-534550,8.41988028664e-15,9.883862090965637,67.3420401243326,-53.7641141597158,,,
NGC1587,67.666266,0.6616683,1.042245441548646,0.739554194084106,72.81999969482422,51.0505,-4.8,,,,,,,,2CXO J043039.4+004009,7.21121137549e-15,28.017489554597343,67.6645442690631,0.66925812643826,,,
NGC1587,67.666266,0.6616683,1.042245441548646,0.739554194084106,72.81999969482422,51.0505,-4.8,,,,,,,,2CXO J043040.5+003933,4.88290683457e-15,12.605136634610929,67.6689343962258,0.659401011351338,,,
NGC1589,67.689672,0.8635097,1.5309817168453381,0.48974499270434935,159.57000732421875,52.82019,2.4,,,,,,,,2CXO J043045.0+005203,4.42499914247e-15,15.90003068321461,67.6878348068047,0.867526229728649,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043137.3-050457,2.2525890536e-15,39.58310471580349,67.9055755902214,-5.08258733380021,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043138.3-050536,4.72551050931e-15,35.367709352883466,67.9096347414942,-5.09355288066322,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043139.8-050407,3.01720685927e-15,62.83235140945439,67.915936501627,-5.06863018241273,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043139.8-050552,5.78782277434e-15,42.464329927143034,67.9160607809212,-5.09787893156801,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043140.1-050541,2.45883446575e-15,31.412625246139434,67.9172511908573,-5.09472543625507,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043141.2-050543,3.87530828131e-15,39.03186482838154,67.9217651624754,-5.09530558786706,,,
NGC1600,67.9160415,-5.0860833,1.66329776647002,1.011509589339138,5.78000020980835,65.85671,-4.6,,,,,,,,2CXO J043143.2-050411,3.02233528611e-15,77.68701318621476,67.9303422520594,-5.06987295573299,,,
PGC075215,68.3340975,-13.4394984,0.2443261796714168,0.2046303298650054,150.5,142.56076,2.1,,,,,4XMM J043320.5-132634,2.61665e-14,13.556617675487564,,,,68.3357197685513,-13.4429176315124,,,
PGC015524,68.4075,-13.2616389,0.946171809322488,0.609494799462432,179.75999450683594,150.66066,-4.0,,,,,,,,2CXO J043338.4-131612,4.7926127937e-14,32.18118908103527,68.410081647451,-13.2702176930117,,,
NGC1614,68.500104,-8.5790833,0.6294627058970821,0.4774962930107178,,66.46607,5.0,,,,,,,,2CXO J043400.3-083427,5.86944690195e-15,17.24713128690334,68.5013117978028,-8.57444367688732,,,
NGC1614,68.500104,-8.5790833,0.6294627058970821,0.4774962930107178,,66.46607,5.0,,,,,,,,2CXO J043400.3-083432,4.37978037036e-15,12.866863066972687,68.5014061507148,-8.5757491559535,,,
NGC1637,70.3674585,-2.8579167,1.588437035324886,1.370787085963944,20.610000610351562,17.45821,5.0,,,,,,,,2CXO J044132.9-025126,1.3787712137726e-13,71.53358361426268,70.3873471117468,-2.85740614509337,,,
UGC03134,70.4510835,-1.3018056,0.5807243069201712,0.5023078951391976,71.81999969482422,123.36728,5.0,,,,,,,,2CXO J044147.6-011743,2.28188999322e-15,24.52411481344768,70.4485578674373,-1.29547857362811,,,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462166,154.9,15.4953,3.3,2SXPS J044533.7-591441,4.774e-13,1.1021e-12,67.62569254970956,,,,,,,71.39069,-59.24497,,,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462166,154.89999389648438,15.4953,3.3,2SXPS J044534.3-591254,2.762e-14,1.1013e-13,131.58972788877145,4XMM J044534.2-591256,1.0122e-13,130.44480930324448,,,,71.392888877194,-59.215594284975,1.3495546047161802,,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462166,154.9,15.4953,3.3,2SXPS J044540.8-591743,2.414e-14,5.0559e-14,173.53609560883615,,,,,,,71.42034,-59.29539,,,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462166,154.9,15.4953,3.3,2SXPS J044550.5-591424,8.526e-14,2.7896e-13,66.56446290748204,,,,,,,71.46054,-59.24023,,,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462168,154.89999389648438,15.4953,3.3,2SXPS J044552.8-591455,1.844e-13,3.942e-13,79.27629803678896,4XMM J044552.7-591456,1.08966e-13,79.03633537618546,2CXO J044552.8-591456,2.15136168756e-13,79.31869609142817,71.4701147042098,-59.2489199443562,0.38001550220440256,0.29395768621901336,
NGC1672,71.4271395,-59.2473109,3.0758843635493403,2.716251657462166,154.9,15.4953,3.3,2SXPS J044554.7-591406,6.385e-14,1.2864e-13,103.57104737533228,,,,,,,71.47802,-59.23504,,,
ESO158-003,71.5724415,-57.3434428,0.7673084913996471,0.39807967520865933,177.8,13.3,9.0,2SXPS J044615.0-572026,1.572e-13,2.6215e-13,21.2808927562878,,,,,,,71.56268,-57.34076,,,
NGC1703,73.21725,-59.7421944,1.339584162409518,1.25594321575479,,17.79918,3.2,,,,,,,,2CXO J045249.8-594442,5.01086089328e-14,20.18175526179623,73.2076485951098,-59.7450268553073,,,
NGC1700,74.234736,-4.8658996,1.55585816855301,0.988484820055932,91.98999786376953,41.49541,-4.7,,,,,,,,2CXO J045652.1-045218,9.88115966941e-15,65.76008108747196,74.2173668748277,-4.87174414365471,,,
NGC1709,74.6833335,-0.4782778,0.46341491168967464,0.34353422000711614,45.779998779296875,67.29765,-1.9,,,,,4XMM J045844.7-002821,1.1563e-14,23.21550245196799,,,,74.686265910224,-0.47253428647298,,,
NGC1729,75.0653745,-3.3525,0.9056700463098,0.731088587228358,8.6899995803833,37.6704,5.0,,,,,,,,2CXO J050015.4-032038,7.59035049245e-15,30.527310335586957,75.0645674314886,-3.34405855384014,,,
NGC1729,75.0653745,-3.3525,0.9056700463098,0.731088587228358,8.6899995803833,37.6704,5.0,,,,,,,,2CXO J050017.3-032047,1.23603583957e-14,32.967004840432665,75.0724423044151,-3.34666249151762,,,
NGC1729,75.0653745,-3.3525,0.9056700463098,0.731088587228358,8.6899995803833,37.6704,5.0,,,,,,,,2CXO J050017.3-032111,9.39096050555e-15,25.625079470356198,75.0724785878296,-3.35310957827658,,,
NGC1729,75.0653745,-3.3525,0.9056700463098,0.731088587228358,8.6899995803833,37.6704,5.0,,,,,,,,2CXO J050017.6-032133,4.14259768725e-14,38.37207866202188,75.0736946298148,-3.3591801962118,,,
PGC146838,75.286083,-38.7262222,0.28311964451912663,0.23012828679067798,,226.67311,,,,,,4XMM J050107.9-384321,5.19793e-14,15.537260885856925,,,,75.283083993441,-38.722595525512,,,
NGC1741,75.410067,-4.2582355,0.60390691755339,0.3104345171150322,64.5,55.79561,8.9,,,,,,,,2CXO J050138.5-041516,1.70337213414e-14,13.518648495675913,75.410826858311,-4.25455756936108,,,
NGC1741,75.410067,-4.2582355,0.60390691755339,0.3104345171150322,64.5,55.79561,8.9,,,,,,,,2CXO J050139.7-041511,9.11742568968e-15,27.04462396999097,75.4157167956919,-4.25326642792573,,,
IC0399,75.4337025,-4.2887587,0.2685158981851266,0.2228281241987514,81.1500015258789,55.76992,9.7,,,,,,,,2CXO J050143.6-041728,1.64105929573e-14,10.860718593274072,75.4319844037304,-4.29124187239674,,,
NGC1738,75.444099,-18.1575315,0.672930177027972,0.4054805289269202,35.63999938964844,52.82019,4.0,,,,,,,,2CXO J050144.9-180943,1.9696388693e-14,28.255215551651144,75.4373763659563,-18.162091963865,,,
NGC1738,75.444099,-18.1575315,0.672930177027972,0.4054805289269202,35.63999938964844,52.82019,4.0,,,,,,,,2CXO J050147.0-180905,1.14165777731e-14,22.987520134681777,75.4460855580809,-18.1514314728882,,,
NGC1738,75.444099,-18.1575315,0.672930177027972,0.4054805289269202,35.63999938964844,52.82019,4.0,,,,,,,,2CXO J050147.2-180925,1.47145662946e-14,10.078273957433119,75.446980152151,-18.1569463531125,,,
NGC1738,75.444099,-18.1575315,0.672930177027972,0.4054805289269202,35.63999938964844,52.82019,4.0,,,,,,,,2CXO J050147.6-180902,1.00065385282e-14,28.470614853892194,75.4485093073058,-18.1508246458273,,,
ESO552-052,75.502938,-21.137,0.6965784014726515,0.4942765473284694,67.47,55.71856,-3.2,2SXPS J050159.5-210833,1.046e-13,2.8902e-13,26.129033834734432,,,,,,,75.49808,-21.14267,,,
NGC1779,76.3251045,-9.1472361,1.3334293322607398,0.5942511137185091,111.98999786376953,36.98282,-0.3,,,,,4XMM J050513.7-090827,1.02211e-14,66.85529703487096,,,,76.307347369665,-9.1411102007088,,,
NGC1792,76.310133,-37.9806372,2.7795212863520184,1.3771143516690838,136.1,11.16863,4.0,2SXPS J050515.5-375826,2.57e-13,2.7724e-13,27.157755935829098,,,,,,,76.31482,-37.97406,,,
NGC1792,76.310133,-37.9806372,2.7795212863520184,1.3771143516690838,136.1,11.16863,4.0,2SXPS J050516.7-375918,7.057e-14,2.5762e-13,39.608008041408716,,,,,,,76.31991,-37.98849,,,
ESO422-041,77.6957145,-31.5970943,1.2675643152489535,1.1533735943600343,,10.8,8.5,2SXPS J051045.5-313626,1.882e-13,4.6573e-13,41.045399972188676,,,,,,,77.68977,-31.60731,,,
ESO362-008,77.7879405,-34.3933844,0.6515833892261497,0.30547101245278596,166.3000030517578,64.68447,-1.5,,,,,4XMM J051109.4-342302,1.08646e-14,33.86217357239287,,,,77.789431197574,-34.384059029308,,,
PGC017271,81.410991,-31.5523739,0.4634149116896748,0.3198674177413242,160.0,146.89262,0.0,,,,,,,,2CXO J052538.8-313330,1.05924591713e-14,22.563279863053026,81.4120096914161,-31.5585810732752,,,
ESO306-003,82.280151,-39.4221404,0.612308099632524,0.2951005400859222,20.420000076293945,63.4746,4.2,,,,,4XMM J052907.3-392459,2.94828e-14,19.801669163575074,2CXO J052907.2-392458,2.08369526406e-14,20.84363698020812,82.280054379935,-39.4163509819789,,1.4854075565700937,
NGC1954,83.2014585,-14.0627778,1.8112149920834928,0.9289022275458492,152.11,66.68064,4.4,2SXPS J053246.8-140437,1.128e-13,3.3851e-13,55.58652048933306,,,,,,,83.19514,-14.07695,,,
PGC493675,84.0253755,-47.926,0.2785928744659649,0.20652375099508072,106.4800033569336,153.17928,,,,,,4XMM J053607.1-475529,1.05043e-14,11.465300468229573,,,,84.029825181324,-47.924880919254,,,
UGC03326,84.904614,77.312496,1.674827195789136,0.16480485608872858,66.75,78.34301,5.8,,,,,,,,2CXO J053926.4+771827,7.43458342623e-15,39.084853567444235,84.860413926801,77.3076385087857,,,
UGC03326,84.904614,77.312496,1.674827195789136,0.16480485608872858,66.75,78.34301,5.8,,,,,,,,2CXO J053958.8+771914,1.95194702683e-14,77.45911025508431,84.9950187402603,77.3207998106649,,,
ESO306-017,85.0279695,-40.8362699,1.132322153796528,0.7177447166768279,3.430000066757202,155.02438,-3.9,,,,,,,,2CXO J054006.7-404921,2.39231981877e-14,49.0224140755649,85.0283026782859,-40.8226548965843,,,
ESO306-019,85.096497,-41.4844921,0.4965580242104669,0.31115014258457974,66.12999725341797,174.58214,4.2,,,,,4XMM J054020.5-412911,6.89496e-15,29.822332256371,,,,85.085777686259,-41.486527300312,,,
NGC1961,85.5199785,69.3786639,2.2078522367665627,1.5487096496082902,85.0,59.92389,4.2,,,,,4XMM J054156.0+692134,3.57585e-15,82.31132643203402,,,,85.483673709566,69.359712808098,,,
NGC1961,85.5199785,69.3786639,2.2078522367665627,1.5487096496082902,85.0,59.92389,4.2,,,,,4XMM J054157.5+692158,1.94633e-14,58.9060948250881,,,,85.489952284483,69.366180019171,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,,,,2CXO J054158.1+692239,4.77319091766e-15,35.29603233924429,85.4922608991029,69.3777532797016,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,4XMM J054200.5+692238,6.33421e-14,22.631322984304834,2CXO J054201.3+692239,2.51578982376e-14,18.754054123934505,85.5055028911983,69.3775934489378,,3.879425800942655,
NGC1961,85.5199785,69.3786639,2.2078522367665627,1.5487096496082902,85.0,59.92389,4.2,,,,,4XMM J054205.2+692353,4.07503e-15,69.85559767323772,,,,85.521949944355,69.398055817793,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,,,,2CXO J054209.2+692250,5.33734193164e-15,24.833737112686713,85.5385806223941,69.3808245339077,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,,,,2CXO J054210.4+692308,3.89805750525e-15,39.06948253882827,85.5436824016375,69.3855999131118,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,,,,2CXO J054212.3+692155,1.25501926645e-14,61.85954772902165,85.551507164926,69.3655533351143,,,
NGC1961,85.5199785,69.3786639,2.2078522367665627,1.5487096496082902,85.0,59.92389,4.2,,,,,4XMM J054213.5+692234,7.72529e-15,47.24507870387184,,,,85.556612722159,69.376267211219,,,
NGC1961,85.5199785,69.3786639,2.2078522367665623,1.54870964960829,85.0,59.92389,4.2,,,,,,,,2CXO J054214.5+692202,6.09523543953e-15,65.84826358287116,85.5605906798863,69.3672675219927,,,
NGC1961,85.5199785,69.3786639,2.2078522367665627,1.5487096496082902,85.0,59.92389,4.2,,,,,4XMM J054226.8+692250,5.42503e-15,116.76668526733495,,,,85.6118784131964,69.3808020307756,,,
ESO424-012,85.8871665,-27.6514722,0.5740768107484416,0.4344802146431508,39.31999969482422,39.31878,-2.0,,,,,,,,2CXO J054331.8-273844,1.03627878569e-14,24.920362373270102,85.8827355081267,-27.645770200998,,,
PGC017719,86.268117,-25.8405965,0.27287893054563545,0.133342933226074,12.25,168.26741,-1.2,,,,,4XMM J054503.8-255039,7.06248e-15,14.672603682808104,,,,86.266208336669,-25.844292540987,,,
ESO554-035,86.9480625,-19.8664306,0.635287052604271,0.3655695417417088,160.58,120.89268,-1.9,2SXPS J054746.6-195132,1.533e-13,3.3734e-13,29.881934950437138,,,,,,,86.94426,-19.85894,,,
PGC393843,87.784479,-57.1134306,0.2773128564789552,0.2157595384138824,104.0,266.9316,,,,,,,,,2CXO J055107.0-570640,2.17313402064e-14,13.091892795153669,87.7793071315434,-57.1111200591144,,,
